Return_ID,Order_ID,Return_Reason,Refund_Amount,Return_Status
RET-10468,ORD-503412,Late Delivery,31988.25,Pending
RET-10469,ORD-503421,Customer Dissatisfaction,5722.82,Approved
RET-10470,ORD-503427,Late Delivery,4184.84,Approved
RET-10471,ORD-503429,Size Issue,1054.12,Approved
RET-10472,ORD-503434,Late Delivery,9600.6,Approved
RET-10473,ORD-503435,Late Delivery,161730.17,Approved
RET-10474,ORD-503436,Size Issue,0.0,Rejected
RET-10475,ORD-503438,Defective Product,116811.34,Approved
RET-10476,ORD-503449,Defective Product,25369.98,Approved
RET-10477,ORD-503454,Defective Product,0.0,Rejected
RET-10478,ORD-503455,Damaged in Transit,8106.7,Approved
RET-10479,ORD-503463,Damaged in Transit,3115.94,Approved
RET-10480,ORD-503464,Damaged in Transit,16335.12,Approved
RET-10481,ORD-503476,Defective Product,0.0,Rejected
RET-10482,ORD-503480,Customer Dissatisfaction,23875.68,Approved
RET-10483,ORD-503483,Defective Product,73778.61,Pending
RET-10484,ORD-503495,Customer Dissatisfaction,85384.63,Approved
RET-10485,ORD-503497,Damaged in Transit,279.79,Approved
RET-10486,ORD-503498,Customer Dissatisfaction,19493.52,Approved
RET-10487,ORD-503499,Late Delivery,64558.08,Approved
RET-10488,ORD-503500,Size Issue,6256.21,Approved
RET-10489,ORD-503512,Damaged in Transit,0.0,Rejected
RET-10490,ORD-503516,Late Delivery,8551.71,Pending
RET-10491,ORD-503524,Damaged in Transit,40560.48,Approved
RET-10492,ORD-503526,Size Issue,23457.15,Approved
RET-10493,ORD-503533,Customer Dissatisfaction,20256.14,Approved
RET-10494,ORD-503536,Customer Dissatisfaction,20315.95,Approved
RET-10495,ORD-503540,Size Issue,0.0,Rejected
RET-10496,ORD-503543,Size Issue,250832.86,Approved
RET-10497,ORD-503560,Size Issue,8093.68,Approved
RET-10498,ORD-503570,Damaged in Transit,23135.09,Approved
RET-10499,ORD-503571,Wrong Item,295670.95,Approved
RET-10500,ORD-503577,Size Issue,12525.49,Approved
RET-10501,ORD-503578,Wrong Item,0.0,Rejected
RET-10502,ORD-503598,Late Delivery,2214.54,Approved
RET-10503,ORD-503602,Size Issue,3357.66,Approved
RET-10504,ORD-503610,Damaged in Transit,0.0,Rejected
RET-10505,ORD-503616,Size Issue,774.48,Pending
RET-10506,ORD-503622,Damaged in Transit,3637.33,Pending
RET-10507,ORD-503628,Customer Dissatisfaction,584.03,Approved
RET-10508,ORD-503630,Damaged in Transit,43107.26,Approved
RET-10509,ORD-503633,Customer Dissatisfaction,55976.5,Approved
RET-10510,ORD-503638,Customer Dissatisfaction,110844.89,Pending
RET-10511,ORD-503647,Size Issue,109483.58,Approved
RET-10512,ORD-503661,Size Issue,0.0,Rejected
RET-10513,ORD-503663,Defective Product,51461.01,Approved
RET-10514,ORD-503664,Customer Dissatisfaction,41400.2,Pending
RET-10515,ORD-503670,Customer Dissatisfaction,101288.76,Approved
RET-10516,ORD-503676,Size Issue,17385.11,Approved
RET-10517,ORD-503689,Wrong Item,62436.77,Approved
RET-10518,ORD-503693,Late Delivery,73172.23,Approved
RET-10519,ORD-503711,Wrong Item,7984.04,Pending
RET-10520,ORD-503719,Defective Product,64041.74,Approved
RET-10521,ORD-503721,Defective Product,303069.72,Approved
RET-10522,ORD-503725,Customer Dissatisfaction,17733.87,Approved
RET-10523,ORD-503726,Customer Dissatisfaction,18598.08,Approved
RET-10524,ORD-503730,Wrong Item,14512.76,Pending
RET-10525,ORD-503739,Wrong Item,11956.41,Approved
RET-10526,ORD-503740,Customer Dissatisfaction,1857.11,Approved
RET-10527,ORD-503760,Size Issue,5864.46,Approved
RET-10528,ORD-503769,Customer Dissatisfaction,20431.4,Approved
RET-10529,ORD-503770,Wrong Item,28937.51,Approved
RET-10530,ORD-503791,Damaged in Transit,120234.32,Approved
RET-10531,ORD-503793,Defective Product,0.0,Rejected
RET-10532,ORD-503810,Defective Product,37572.56,Pending
RET-10533,ORD-503830,Defective Product,128634.76,Approved
RET-10534,ORD-503834,Defective Product,128439.86,Approved
RET-10535,ORD-503841,Wrong Item,19883.81,Approved
RET-10536,ORD-503845,Size Issue,1517.21,Approved
RET-10537,ORD-503847,Damaged in Transit,1100.64,Approved
RET-10538,ORD-503850,Customer Dissatisfaction,173462.31,Approved
RET-10539,ORD-503857,Late Delivery,24039.45,Approved
RET-10540,ORD-503868,Size Issue,6241.91,Approved
RET-10541,ORD-503877,Damaged in Transit,1317.49,Approved
RET-10542,ORD-503887,Wrong Item,0.0,Rejected
RET-10543,ORD-503900,Size Issue,426.77,Approved
RET-10544,ORD-503901,Wrong Item,119396.49,Approved
RET-10545,ORD-503904,Customer Dissatisfaction,18485.94,Approved
RET-10546,ORD-503909,Customer Dissatisfaction,26957.58,Pending
RET-10547,ORD-503917,Late Delivery,11182.65,Approved
RET-10548,ORD-503922,Wrong Item,14768.83,Approved
RET-10549,ORD-503923,Late Delivery,24985.35,Approved
RET-10550,ORD-503931,Late Delivery,1937.57,Approved
RET-10551,ORD-503943,Damaged in Transit,26184.77,Pending
RET-10552,ORD-503955,Damaged in Transit,16462.25,Approved
RET-10553,ORD-503966,Defective Product,161368.7,Approved
RET-10554,ORD-503967,Wrong Item,229341.34,Approved
RET-10555,ORD-503997,Damaged in Transit,16661.12,Approved
RET-10556,ORD-504000,Late Delivery,3974.53,Approved
RET-10557,ORD-504001,Customer Dissatisfaction,4936.38,Approved
RET-10558,ORD-504012,Size Issue,7839.89,Approved
RET-10559,ORD-504013,Damaged in Transit,8869.2,Approved
RET-10560,ORD-504018,Defective Product,18684.91,Approved
RET-10561,ORD-504024,Late Delivery,21726.18,Approved
RET-10562,ORD-504032,Size Issue,269174.22,Approved
RET-10563,ORD-504057,Damaged in Transit,16012.54,Approved
RET-10564,ORD-504064,Size Issue,7840.24,Approved
RET-10565,ORD-504072,Damaged in Transit,115421.7,Approved
RET-10566,ORD-504078,Defective Product,994.63,Approved
RET-10567,ORD-504082,Late Delivery,14653.23,Pending
RET-10568,ORD-504087,Customer Dissatisfaction,15527.38,Approved
RET-10569,ORD-504089,Size Issue,27668.39,Approved
RET-10570,ORD-504091,Damaged in Transit,11403.37,Approved
RET-10571,ORD-504097,Customer Dissatisfaction,8584.27,Approved
RET-10572,ORD-504104,Customer Dissatisfaction,10932.37,Approved
RET-10573,ORD-504121,Defective Product,580.49,Pending
RET-10574,ORD-504129,Customer Dissatisfaction,5059.97,Approved
RET-10575,ORD-504130,Customer Dissatisfaction,59735.12,Approved
RET-10576,ORD-504140,Late Delivery,19185.82,Approved
RET-10577,ORD-504153,Wrong Item,41783.51,Approved
RET-10578,ORD-504165,Wrong Item,1609.91,Pending
RET-10579,ORD-504167,Damaged in Transit,25001.15,Approved
RET-10580,ORD-504168,Defective Product,122592.32,Approved
RET-10581,ORD-504173,Damaged in Transit,271738.55,Approved
RET-10582,ORD-504188,Size Issue,0.0,Rejected
RET-10583,ORD-504208,Damaged in Transit,54996.11,Approved
RET-10584,ORD-504212,Defective Product,8059.75,Pending
RET-10585,ORD-504231,Defective Product,1723.79,Pending
RET-10586,ORD-504233,Defective Product,0.0,Rejected
RET-10587,ORD-504234,Late Delivery,15086.1,Approved
RET-10588,ORD-504241,Customer Dissatisfaction,10696.2,Approved
RET-10589,ORD-504244,Damaged in Transit,72090.75,Approved
RET-10590,ORD-504258,Wrong Item,0.0,Rejected
RET-10591,ORD-504259,Size Issue,53497.48,Approved
RET-10592,ORD-504264,Customer Dissatisfaction,3731.64,Pending
RET-10593,ORD-504287,Late Delivery,3550.67,Approved
RET-10594,ORD-504290,Late Delivery,14926.58,Approved
RET-10595,ORD-504307,Size Issue,13930.66,Pending
RET-10596,ORD-504328,Defective Product,70190.11,Approved
RET-10597,ORD-504341,Late Delivery,22061.74,Approved
RET-10598,ORD-504351,Late Delivery,7009.36,Approved
RET-10599,ORD-504354,Wrong Item,180390.89,Approved
RET-10600,ORD-504391,Late Delivery,114656.36,Approved
RET-10601,ORD-504396,Customer Dissatisfaction,715.42,Pending
RET-10602,ORD-504405,Defective Product,13034.52,Approved
RET-10603,ORD-504411,Defective Product,14742.52,Approved
RET-10604,ORD-504416,Wrong Item,285613.94,Approved
RET-10605,ORD-504417,Wrong Item,24773.19,Approved
RET-10606,ORD-504424,Customer Dissatisfaction,24036.83,Approved
RET-10607,ORD-504431,Customer Dissatisfaction,135443.82,Approved
RET-10608,ORD-504432,Wrong Item,4126.54,Approved
RET-10609,ORD-504433,Damaged in Transit,43478.72,Pending
RET-10610,ORD-504435,Damaged in Transit,22678.67,Approved
RET-10611,ORD-504443,Customer Dissatisfaction,3354.24,Approved
RET-10612,ORD-504457,,142.1,Approved
RET-10613,ORD-504458,Wrong Item,27421.24,Approved
RET-10614,ORD-504462,Defective Product,30430.57,Pending
RET-10615,ORD-504471,Size Issue,13568.28,Pending
RET-10616,ORD-504472,Size Issue,38930.4,Approved
RET-10617,ORD-504478,Damaged in Transit,12630.3,Pending
RET-10618,ORD-504490,Wrong Item,0.0,Rejected
RET-10619,ORD-504496,Customer Dissatisfaction,110486.01,Approved
RET-10620,ORD-504497,Damaged in Transit,2939.68,Approved
RET-10621,ORD-504507,Damaged in Transit,5948.67,Approved
RET-10622,ORD-504515,Size Issue,3998.04,Approved
RET-10623,ORD-504521,Wrong Item,1222.7,Pending
RET-10624,ORD-504524,Late Delivery,3759.35,Approved
RET-10625,ORD-504525,Defective Product,53660.87,Pending
RET-10626,ORD-504530,Late Delivery,8755.94,Approved
RET-10627,ORD-504533,Damaged in Transit,25902.85,Approved
RET-10628,ORD-504544,Late Delivery,2232.7,Approved
RET-10629,ORD-504545,Late Delivery,21174.11,Approved
RET-10630,ORD-504548,Size Issue,93613.14,Approved
RET-10631,ORD-504557,Wrong Item,21253.14,Approved
RET-10632,ORD-504575,Wrong Item,12275.01,Pending
RET-10633,ORD-504585,Defective Product,20818.5,Approved
RET-10634,ORD-504588,Defective Product,11163.87,Approved
RET-10635,ORD-504625,Customer Dissatisfaction,0.0,Rejected
RET-10636,ORD-504629,Damaged in Transit,0.0,Rejected
RET-10637,ORD-504649,Damaged in Transit,1369.54,Pending
RET-10638,ORD-504652,Defective Product,48032.19,Approved
RET-10639,ORD-504660,Damaged in Transit,5795.92,Approved
RET-10640,ORD-504666,Defective Product,24168.12,Approved
RET-10641,ORD-504671,Late Delivery,3563.51,Pending
RET-10642,ORD-504674,Size Issue,19004.04,Approved
RET-10643,ORD-504677,Customer Dissatisfaction,2208.28,Approved
RET-10644,ORD-504698,Customer Dissatisfaction,0.0,Rejected
RET-10645,ORD-504704,Defective Product,35478.29,Pending
RET-10646,ORD-504711,Damaged in Transit,269537.52,Approved
RET-10647,ORD-504720,Wrong Item,2018.97,Approved
RET-10648,ORD-504723,Late Delivery,14198.13,Approved
RET-10649,ORD-504738,Customer Dissatisfaction,47501.61,Approved
RET-10650,ORD-504739,Damaged in Transit,2149.62,Approved
RET-10651,ORD-504742,Defective Product,16938.85,Approved
RET-10652,ORD-504769,Defective Product,44416.95,Approved
RET-10653,ORD-504771,Defective Product,42743.89,Approved
RET-10654,ORD-504775,Defective Product,42921.35,Approved
RET-10655,ORD-504777,Customer Dissatisfaction,50378.5,Approved
RET-10656,ORD-504779,Defective Product,20895.63,Approved
RET-10657,ORD-504782,Size Issue,460031.35,Approved
RET-10658,ORD-504794,Damaged in Transit,0.0,Rejected
RET-10659,ORD-504796,Damaged in Transit,70593.19,Approved
RET-10660,ORD-504797,Defective Product,0.0,Rejected
RET-10661,ORD-504797,Damaged in Transit,714.94,Approved
RET-10662,ORD-504803,Size Issue,30843.94,Approved
RET-10663,ORD-504809,Wrong Item,198491.62,Approved
RET-10664,ORD-504815,Size Issue,6385.57,Pending
RET-10665,ORD-504829,Late Delivery,25055.37,Approved
RET-10666,ORD-504834,Wrong Item,3987.67,Approved
RET-10667,ORD-504848,Customer Dissatisfaction,1234.55,Approved
RET-10668,ORD-504857,Damaged in Transit,138218.7,Approved
RET-10669,ORD-504864,Customer Dissatisfaction,159977.84,Approved
RET-10670,ORD-504884,Size Issue,35246.56,Approved
RET-10671,ORD-504889,,2892.28,Approved
RET-10672,ORD-504900,Defective Product,17221.19,Pending
RET-10673,ORD-504901,Damaged in Transit,6408.06,Pending
RET-10674,ORD-504906,Damaged in Transit,13346.13,Pending
RET-10675,ORD-504907,Size Issue,45746.11,Approved
RET-10676,ORD-504915,Defective Product,8431.93,Approved
RET-10677,ORD-504922,Late Delivery,18929.66,Approved
RET-10678,ORD-504924,Customer Dissatisfaction,7733.39,Approved
RET-10679,ORD-504925,Customer Dissatisfaction,58402.97,Approved
RET-10680,ORD-504926,Defective Product,0.0,Rejected
RET-10681,ORD-504945,Customer Dissatisfaction,78790.55,Approved
RET-10682,ORD-504951,Defective Product,4505.8,Approved
RET-10683,ORD-504971,Customer Dissatisfaction,16185.97,Approved
RET-10684,ORD-504982,Customer Dissatisfaction,7762.6,Pending
RET-10685,ORD-504984,Customer Dissatisfaction,220944.39,Approved
RET-10686,ORD-504986,Damaged in Transit,44243.09,Pending
RET-10687,ORD-504997,Damaged in Transit,0.0,Rejected
RET-10688,ORD-505002,Customer Dissatisfaction,13378.75,Approved
RET-10689,ORD-505006,Size Issue,21860.22,Pending
RET-10690,ORD-505007,Damaged in Transit,1528.87,Pending
RET-10691,ORD-505016,Size Issue,70400.2,Approved
RET-10692,ORD-505024,Customer Dissatisfaction,5567.12,Approved
RET-10693,ORD-505040,Defective Product,52450.32,Approved
RET-10694,ORD-505045,Customer Dissatisfaction,18860.69,Pending
RET-10695,ORD-505056,Size Issue,10476.27,Approved
RET-10696,ORD-505066,Defective Product,13481.74,Approved
RET-10697,ORD-505072,Late Delivery,13702.81,Approved
RET-10698,ORD-505077,Wrong Item,363155.92,Approved
RET-10699,ORD-505089,Defective Product,184401.4,Approved
RET-10700,ORD-505095,Wrong Item,8661.47,Approved
RET-10701,ORD-505105,Defective Product,13497.65,Approved
RET-10702,ORD-505106,Late Delivery,24783.86,Pending
RET-10703,ORD-505113,Size Issue,23620.38,Approved
RET-10704,ORD-505115,Late Delivery,0.0,Rejected
RET-10705,ORD-505116,Late Delivery,33474.72,Approved
RET-10706,ORD-505119,Late Delivery,34689.85,Approved
RET-10707,ORD-505120,Late Delivery,20330.13,Approved
RET-10708,ORD-505121,Defective Product,119174.65,Approved
RET-10709,ORD-505123,Size Issue,131422.23,Approved
RET-10710,ORD-505125,Damaged in Transit,27088.23,Approved
RET-10711,ORD-505127,Defective Product,4345.4,Approved
RET-10712,ORD-505137,Customer Dissatisfaction,5583.82,Pending
RET-10713,ORD-505142,Customer Dissatisfaction,15924.86,Approved
RET-10714,ORD-505158,Size Issue,0.0,Rejected
RET-10715,ORD-505160,Wrong Item,9884.82,Approved
RET-10716,ORD-505181,Defective Product,37415.13,Approved
RET-10717,ORD-505205,Wrong Item,12236.08,Pending
RET-10718,ORD-505237,Defective Product,15288.58,Approved
RET-10719,ORD-505241,Customer Dissatisfaction,16233.0,Approved
RET-10720,ORD-505252,Damaged in Transit,14132.07,Pending
RET-10721,ORD-505253,Damaged in Transit,9454.74,Approved
RET-10722,ORD-505260,Defective Product,22579.85,Pending
RET-10723,ORD-505271,Customer Dissatisfaction,58690.52,Approved
RET-10724,ORD-505273,Damaged in Transit,3400.92,Approved
RET-10725,ORD-505281,Damaged in Transit,86399.65,Approved
RET-10726,ORD-505283,Defective Product,17059.89,Approved
RET-10727,ORD-505284,Size Issue,8693.3,Approved
RET-10728,ORD-505285,Damaged in Transit,16904.65,Approved
RET-10729,ORD-505301,Wrong Item,851.42,Pending
RET-10730,ORD-505302,Defective Product,20325.84,Approved
RET-10731,ORD-505305,Damaged in Transit,11233.5,Approved
RET-10732,ORD-505309,Defective Product,10476.46,Approved
RET-10733,ORD-505320,Size Issue,0.0,Rejected
RET-10734,ORD-505324,Damaged in Transit,18384.89,Approved
RET-10735,ORD-505331,Late Delivery,13270.93,Approved
RET-10736,ORD-505333,Wrong Item,19266.68,Approved
RET-10737,ORD-505341,Damaged in Transit,6585.09,Approved
RET-10738,ORD-505343,Late Delivery,3072.56,Approved
RET-10739,ORD-505353,Defective Product,5016.17,Approved
RET-10740,ORD-505362,Wrong Item,9328.98,Approved
RET-10741,ORD-505365,Wrong Item,3390.86,Pending
RET-10742,ORD-505378,Size Issue,19349.97,Approved
RET-10743,ORD-505383,Customer Dissatisfaction,1784.24,Approved
RET-10744,ORD-505388,Customer Dissatisfaction,0.0,Rejected
RET-10745,ORD-505393,Wrong Item,0.0,Rejected
RET-10746,ORD-505410,Defective Product,71521.08,Approved
RET-10747,ORD-505412,Wrong Item,0.0,Rejected
RET-10748,ORD-505415,Defective Product,113113.03,Approved
RET-10749,ORD-505416,Late Delivery,11616.63,Pending
RET-10750,ORD-505422,Defective Product,6839.4,Approved
RET-10751,ORD-505425,Damaged in Transit,9937.11,Approved
RET-10752,ORD-505435,Size Issue,145746.42,Approved
RET-10753,ORD-505446,Damaged in Transit,25572.67,Approved
RET-10754,ORD-505447,Defective Product,2172.03,Pending
RET-10755,ORD-505454,Damaged in Transit,69225.16,Pending
RET-10756,ORD-505480,Defective Product,3597.62,Approved
RET-10757,ORD-505485,Damaged in Transit,124190.85,Approved
RET-10758,ORD-505493,Damaged in Transit,40878.85,Approved
RET-10759,ORD-505496,Size Issue,9918.53,Approved
RET-10760,ORD-505507,Defective Product,1276.97,Approved
RET-10761,ORD-505509,Damaged in Transit,440.03,Approved
RET-10762,ORD-505521,Wrong Item,0.0,Rejected
RET-10763,ORD-505522,Customer Dissatisfaction,13698.44,Approved
RET-10764,ORD-505523,Size Issue,184444.35,Approved
RET-10765,ORD-505526,Size Issue,1205.8,Approved
RET-10766,ORD-505534,,59502.46,Approved
RET-10767,ORD-505538,Damaged in Transit,0.0,Rejected
RET-10768,ORD-505543,Late Delivery,0.0,Rejected
RET-10769,ORD-505562,Size Issue,93727.64,Approved
RET-10770,ORD-505567,Wrong Item,25921.42,Approved
RET-10771,ORD-505575,Size Issue,4558.83,Approved
RET-10772,ORD-505583,Defective Product,10430.6,Pending
RET-10773,ORD-505592,Damaged in Transit,31226.56,Approved
RET-10774,ORD-505598,Defective Product,4261.55,Approved
RET-10775,ORD-505601,Damaged in Transit,101736.88,Approved
RET-10776,ORD-505613,Damaged in Transit,38264.97,Approved
RET-10777,ORD-505615,Late Delivery,0.0,Rejected
RET-10778,ORD-505619,Defective Product,4920.94,Pending
RET-10779,ORD-505621,Defective Product,12108.4,Approved
RET-10780,ORD-505652,Damaged in Transit,1643.25,Pending
RET-10781,ORD-505655,Customer Dissatisfaction,22078.27,Approved
RET-10782,ORD-505658,Wrong Item,0.0,Rejected
RET-10783,ORD-505662,Wrong Item,3942.44,Pending
RET-10784,ORD-505664,Size Issue,59628.38,Approved
RET-10785,ORD-505672,Damaged in Transit,103909.37,Approved
RET-10786,ORD-505680,Defective Product,0.0,Rejected
RET-10787,ORD-505686,Damaged in Transit,7206.28,Approved
RET-10788,ORD-505687,Damaged in Transit,65455.21,Approved
RET-10789,ORD-505704,Damaged in Transit,1599.18,Approved
RET-10790,ORD-505708,Late Delivery,1353.05,Pending
RET-10791,ORD-505709,Customer Dissatisfaction,4316.15,Approved
RET-10792,ORD-505715,Wrong Item,23929.42,Approved
RET-10793,ORD-505727,Customer Dissatisfaction,3235.97,Approved
RET-10794,ORD-505740,Defective Product,2341.64,Approved
RET-10795,ORD-505742,Damaged in Transit,6313.99,Pending
RET-10796,ORD-505745,Size Issue,96420.39,Pending
RET-10797,ORD-505750,Damaged in Transit,5688.35,Approved
RET-10798,ORD-505752,Wrong Item,61954.46,Approved
RET-10799,ORD-505757,Late Delivery,0.0,Rejected
RET-10800,ORD-505758,Defective Product,726.8,Approved
RET-10801,ORD-505760,Wrong Item,32824.28,Approved
RET-10802,ORD-505770,Customer Dissatisfaction,1919.24,Pending
RET-10803,ORD-505771,Late Delivery,36652.12,Approved
RET-10804,ORD-505781,Wrong Item,81049.71,Pending
RET-10805,ORD-505795,Size Issue,18842.65,Approved
RET-10806,ORD-505808,Customer Dissatisfaction,50748.02,Approved
RET-10807,ORD-505814,Wrong Item,2158.74,Approved
RET-10808,ORD-505815,Late Delivery,4811.96,Pending
RET-10809,ORD-505820,Customer Dissatisfaction,11028.62,Approved
RET-10810,ORD-505823,Size Issue,81899.19,Approved
